Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,Visibility (km),Cc_clear,Cc_cloudy,Cc_overcast,Cc_partly cloudy,Ss_Autumn,Ss_Spring,Ss_Summer,Ss_Winter,Lc_coastal,Lc_inland,Lc_mountain,UV Index,Weather Type
11.0,57,5.5,15.0,1007.21,6.0,0,0,0,1,0,0,1,0,0,0,1,4,Cloudy
24.0,24,3.0,4.0,1014.49,7.5,1,0,0,0,0,0,1,0,0,1,0,10,Sunny
10.0,86,9.5,74.0,1012.65,2.0,0,0,0,1,0,0,1,0,0,0,1,0,Rainy
20.0,68,7.0,16.0,1024.18,7.5,0,0,0,1,1,0,0,0,0,0,1,11,Sunny
-5.0,83,22.0,87.0,993.89,2.5,0,0,0,1,0,0,0,1,0,0,1,9,Snowy
12.0,81,14.5,85.0,1000.46,5.0,0,0,1,0,1,0,0,0,0,1,0,0,Rainy
-6.0,96,10.5,75.0,986.32,4.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
-4.0,96,19.5,90.0,995.61,4.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
25.0,68,8.5,29.0,1015.64,7.5,0,0,1,0,1,0,0,0,1,0,0,3,Cloudy
4.0,62,15.0,90.0,981.92,2.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
-2.0,88,10.5,101.0,984.77,0.5,0,0,1,0,0,0,0,1,0,0,1,6,Snowy
12.0,61,5.5,50.0,1017.93,1.5,0,0,1,0,0,1,0,0,1,0,0,3,Rainy
25.0,59,1.0,8.0,1029.79,9.5,1,0,0,0,0,1,0,0,1,0,0,11,Sunny
21.0,66,13.0,59.0,1008.59,1.5,0,0,0,1,0,0,0,1,0,0,1,2,Rainy
-4.0,65,7.5,58.0,989.56,4.5,0,0,0,1,0,0,0,1,0,1,0,1,Snowy
26.0,28,5.5,4.0,1021.68,9.0,1,0,0,0,0,1,0,0,0,0,1,7,Sunny
41.0,23,8.5,5.0,1026.96,6.0,1,0,0,0,1,0,0,0,0,1,0,10,Sunny
13.0,92,16.0,56.0,1007.49,3.0,0,0,1,0,0,0,0,1,0,0,1,2,Rainy
-1.0,94,3.5,60.0,986.81,3.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
25.0,40,7.0,4.0,1020.05,8.0,0,0,0,1,0,1,0,0,0,0,1,11,Sunny
21.0,70,20.0,101.0,1010.6,10.5,0,0,1,0,0,0,1,0,1,0,0,13,Cloudy
30.0,50,1.0,15.0,1007.28,6.5,0,0,1,0,0,0,1,0,1,0,0,1,Cloudy
10.0,52,11.0,48.0,1001.08,6.0,0,0,0,1,0,1,0,0,0,1,0,1,Cloudy
39.0,38,5.0,14.0,1014.79,6.5,1,0,0,0,0,0,1,0,1,0,0,10,Sunny
38.0,48,8.5,3.0,1012.22,6.0,1,0,0,0,1,0,0,0,0,1,0,8,Sunny
36.0,52,5.0,15.0,1011.81,9.0,1,0,0,0,1,0,0,0,1,0,0,7,Sunny
-2.0,73,19.5,62.0,988.48,5.0,0,0,0,1,0,0,0,1,0,1,0,0,Snowy
-8.0,88,1.0,70.0,992.06,3.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
30.0,70,8.0,29.0,1007.81,7.0,0,0,0,1,1,0,0,0,1,0,0,3,Cloudy
-9.0,79,2.5,56.0,995.49,3.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
21.0,56,13.0,19.0,1017.64,6.0,0,0,1,0,1,0,0,0,0,0,1,1,Cloudy
11.0,77,9.0,19.0,1013.48,5.0,0,0,1,0,1,0,0,0,0,1,0,4,Cloudy
12.0,64,10.5,68.0,1007.82,3.0,0,0,1,0,0,0,0,1,0,0,1,0,Rainy
15.0,56,12.5,39.0,1011.58,6.0,0,0,1,0,0,1,0,0,0,0,1,3,Cloudy
13.0,52,8.5,35.0,1007.99,7.5,0,0,0,1,0,0,0,1,0,0,1,1,Cloudy
20.0,81,9.5,66.0,1004.71,2.0,0,0,1,0,0,1,0,0,1,0,0,3,Rainy
34.0,67,1.0,45.0,1001.78,6.5,0,0,0,1,0,1,0,0,0,0,1,1,Cloudy
19.0,29,6.0,84.0,984.17,19.5,0,0,0,1,0,0,0,1,0,0,1,2,Cloudy
38.0,106,1.0,81.0,1012.66,8.5,1,0,0,0,1,0,0,0,1,0,0,9,Sunny
-6.0,79,0.5,68.0,989.59,3.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
27.0,60,11.5,67.0,999.61,1.5,0,0,0,1,0,0,1,0,0,0,1,9,Sunny
22.0,76,0.0,47.0,1015.96,7.5,0,0,0,1,0,0,1,0,0,0,1,1,Cloudy
14.0,65,10.5,58.0,1007.55,3.0,0,0,1,0,0,0,1,0,1,0,0,0,Rainy
-9.0,95,19.0,82.0,988.4,5.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
2.0,80,3.5,63.0,983.09,5.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
33.0,24,3.5,7.0,1016.52,5.0,1,0,0,0,1,0,0,0,0,1,0,5,Sunny
14.0,55,14.0,30.0,1001.35,8.0,0,0,1,0,0,1,0,0,1,0,0,3,Cloudy
1.0,70,18.5,89.0,982.84,2.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
12.0,65,11.5,32.0,1015.02,7.5,0,0,1,0,1,0,0,0,1,0,0,2,Cloudy
30.0,46,3.0,5.0,1012.7,5.5,0,0,0,1,1,0,0,0,1,0,0,8,Sunny
41.0,28,5.0,17.0,1026.26,9.0,0,0,0,1,1,0,0,0,0,0,1,9,Sunny
23.0,49,0.5,1.0,1018.88,9.0,1,0,0,0,1,0,0,0,1,0,0,7,Sunny
-6.0,83,8.0,90.0,991.34,1.0,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
1.0,95,2.5,83.0,997.12,1.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
32.0,68,5.5,38.0,1008.33,8.5,0,0,0,1,1,0,0,0,0,1,0,2,Cloudy
12.0,73,13.5,33.0,1005.12,6.5,0,0,0,1,0,1,0,0,0,1,0,3,Cloudy
3.0,95,11.5,85.0,982.49,1.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
22.0,51,3.0,2.0,1019.86,8.0,1,0,0,0,0,0,0,1,0,1,0,5,Sunny
-6.0,96,20.0,78.0,984.51,1.0,0,0,0,1,0,0,0,1,0,0,1,1,Snowy
15.0,60,13.5,61.0,1006.08,2.5,0,0,1,0,0,1,0,0,0,0,1,3,Rainy
42.0,67,4.5,7.0,1027.05,5.0,1,0,0,0,0,0,1,0,0,1,0,11,Sunny
-7.0,66,18.0,80.0,986.3,4.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
12.0,83,5.0,54.0,1009.96,3.0,0,0,1,0,0,0,0,1,0,1,0,2,Rainy
26.0,35,4.0,16.0,1021.07,6.5,1,0,0,0,0,0,1,0,0,0,1,9,Sunny
3.0,90,10.0,88.0,999.86,5.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
15.0,66,8.5,75.0,1001.76,2.5,0,0,1,0,1,0,0,0,0,1,0,1,Rainy
25.0,74,9.5,94.0,991.25,1.5,0,0,0,1,0,1,0,0,0,1,0,2,Rainy
-7.0,96,16.5,50.0,993.55,5.0,0,0,0,1,0,0,0,1,0,1,0,0,Snowy
27.0,62,8.0,13.0,1028.64,8.0,1,0,0,0,0,1,0,0,0,0,1,8,Sunny
21.0,41,8.5,13.0,1010.11,8.5,1,0,0,0,1,0,0,0,1,0,0,11,Sunny
16.0,63,8.0,14.0,1016.32,5.5,0,0,0,1,0,0,1,0,0,1,0,1,Cloudy
22.0,78,6.5,46.0,1017.49,7.0,0,0,0,1,0,1,0,0,0,1,0,3,Cloudy
26.0,69,3.5,3.0,1012.11,10.0,1,0,0,0,1,0,0,0,0,0,1,7,Sunny
30.0,57,11.5,49.0,1000.09,7.0,0,0,1,0,0,0,0,1,1,0,0,2,Cloudy
23.0,99,14.0,76.0,1011.51,1.5,0,0,0,1,0,0,1,0,0,0,1,2,Rainy
10.0,108,6.5,82.0,981.24,1.0,0,0,1,0,0,0,0,1,0,1,0,10,Snowy
35.0,85,14.5,81.0,1021.14,4.0,1,0,0,0,0,0,0,1,1,0,0,7,Sunny
33.0,58,8.0,3.0,1021.04,8.0,0,0,0,1,0,1,0,0,0,0,1,10,Sunny
26.0,68,13.0,37.0,1003.85,8.0,0,0,0,1,0,1,0,0,0,1,0,2,Cloudy
-3.0,73,22.5,105.0,984.53,1.0,0,0,1,0,0,0,0,1,0,0,1,2,Snowy
30.0,54,4.0,33.0,1009.9,5.5,0,0,0,1,0,0,1,0,0,1,0,4,Cloudy
32.0,53,1.0,3.0,1020.72,5.5,1,0,0,0,0,0,0,1,0,0,1,7,Sunny
27.0,98,12.0,94.0,1010.09,4.0,0,0,0,1,0,1,0,0,0,0,1,3,Rainy
25.0,21,1.5,19.0,1024.59,5.5,0,0,0,1,0,0,1,0,1,0,0,5,Sunny
16.0,76,10.0,99.0,1014.09,5.0,0,0,1,0,0,1,0,0,0,0,1,2,Rainy
23.0,89,17.5,95.0,1017.57,0.5,0,0,0,1,1,0,0,0,0,1,0,5,Rainy
-9.0,93,6.5,54.0,981.5,2.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
30.0,64,8.0,91.0,1016.11,3.0,0,0,1,0,1,0,0,0,1,0,0,0,Rainy
2.0,86,13.5,72.0,983.74,3.0,0,0,0,1,0,0,0,1,0,1,0,13,Snowy
-4.0,108,0.5,92.0,985.17,2.0,0,0,1,0,0,0,0,1,0,1,0,5,Snowy
10.0,51,5.0,15.0,1015.31,7.5,0,0,1,0,0,0,1,0,0,0,1,2,Cloudy
-1.0,36,8.0,60.0,1030.23,15.5,0,0,1,0,0,1,0,0,0,1,0,10,Sunny
33.0,43,0.0,13.0,1029.82,8.5,0,0,0,1,0,1,0,0,0,1,0,10,Sunny
19.0,69,18.0,90.0,1012.44,2.0,0,0,1,0,0,0,0,1,1,0,0,2,Rainy
30.0,108,9.5,101.0,1005.81,5.5,0,0,0,1,0,0,0,1,0,1,0,8,Cloudy
10.0,76,12.5,29.0,1011.93,8.0,0,0,1,0,1,0,0,0,0,1,0,3,Cloudy
20.0,61,1.0,32.0,1013.06,7.5,0,0,1,0,1,0,0,0,0,0,1,2,Cloudy
16.0,98,13.0,75.0,994.18,1.5,0,0,1,0,1,0,0,0,0,1,0,0,Rainy
-7.0,66,7.0,76.0,985.52,5.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
39.0,58,5.0,13.0,1024.2,7.0,1,0,0,0,1,0,0,0,0,1,0,9,Sunny
23.0,68,1.0,13.0,1002.42,8.5,0,0,1,0,0,1,0,0,1,0,0,3,Cloudy
18.0,56,3.5,15.0,1003.46,5.5,0,0,1,0,0,0,1,0,0,0,1,1,Cloudy
24.0,92,12.5,56.0,1013.18,5.0,0,0,1,0,0,0,1,0,0,1,0,3,Rainy
20.0,60,3.0,37.0,1014.72,6.0,0,0,1,0,0,0,0,1,0,0,1,3,Cloudy
11.0,44,2.5,65.0,966.42,4.0,0,0,1,0,0,1,0,0,1,0,0,6,Cloudy
23.0,41,8.0,18.0,1027.83,9.5,0,0,0,1,1,0,0,0,0,1,0,7,Sunny
25.0,72,18.5,96.0,1009.34,1.5,0,0,1,0,0,0,0,1,0,0,1,2,Rainy
20.0,75,13.0,32.0,1002.16,8.0,0,0,0,1,0,0,1,0,0,1,0,3,Cloudy
-7.0,95,14.0,91.0,990.96,5.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
38.0,43,1.0,14.0,1017.61,6.5,1,0,0,0,1,0,0,0,0,0,1,10,Sunny
30.0,108,9.0,72.0,1012.44,4.5,1,0,0,0,0,0,1,0,0,0,1,12,Sunny
26.0,72,10.0,94.0,1002.88,2.5,0,0,1,0,0,0,1,0,1,0,0,1,Rainy
37.0,63,3.5,17.0,1025.55,5.5,1,0,0,0,0,0,0,1,1,0,0,7,Sunny
40.0,28,2.5,13.0,1014.62,5.0,0,0,0,1,0,0,1,0,0,1,0,8,Sunny
21.0,92,12.0,88.0,1013.2,1.5,0,0,1,0,0,0,0,1,1,0,0,2,Rainy
32.0,59,3.0,15.0,1004.35,7.0,0,0,0,1,0,0,0,1,0,0,1,4,Cloudy
10.0,90,6.0,54.0,994.68,3.0,0,0,1,0,0,0,1,0,0,1,0,0,Rainy
37.0,61,3.0,13.0,1027.24,9.0,0,0,0,1,1,0,0,0,0,1,0,6,Sunny
15.0,71,11.5,72.0,1007.88,5.0,0,0,0,1,0,0,1,0,1,0,0,3,Rainy
11.0,65,3.5,47.0,1013.23,8.0,0,0,0,1,0,0,1,0,0,0,1,4,Cloudy
30.0,73,13.0,78.0,999.13,2.5,0,0,0,1,0,0,1,0,1,0,0,0,Rainy
22.0,72,7.5,23.0,1005.36,7.5,0,0,1,0,1,0,0,0,0,0,1,3,Cloudy
30.0,72,13.5,28.0,1004.88,8.0,0,0,1,0,1,0,0,0,0,0,1,4,Cloudy
33.0,76,7.5,24.0,1011.16,6.0,0,0,1,0,1,0,0,0,1,0,0,3,Cloudy
34.0,73,6.5,92.0,991.93,5.0,0,0,1,0,0,0,1,0,0,1,0,1,Rainy
22.0,46,12.0,50.0,1021.36,4.5,0,1,0,0,0,0,0,1,0,1,0,11,Cloudy
32.0,53,10.0,43.0,1017.86,5.5,0,0,0,1,1,0,0,0,1,0,0,2,Cloudy
24.0,68,9.0,0.0,1017.94,7.0,1,0,0,0,0,0,0,1,0,1,0,9,Sunny
21.0,104,26.0,95.0,1008.13,8.5,0,0,0,1,0,0,0,1,0,1,0,13,Cloudy
12.0,76,0.5,15.0,1008.33,6.0,0,0,0,1,1,0,0,0,1,0,0,1,Cloudy
25.0,63,4.0,0.0,1022.5,9.5,1,0,0,0,0,1,0,0,0,1,0,6,Sunny
-4.0,94,9.0,65.0,988.34,3.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
13.0,87,20.0,86.0,994.76,5.0,0,0,0,1,0,0,0,1,1,0,0,3,Rainy
42.0,75,8.0,77.0,1010.43,1.0,0,0,1,0,0,1,0,0,0,1,0,11,Cloudy
-7.0,63,14.0,58.0,984.2,1.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
19.0,57,6.5,19.0,1018.46,6.0,0,0,0,1,0,0,1,0,0,1,0,2,Cloudy
2.0,60,5.0,60.0,990.59,4.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
23.0,76,9.5,38.0,1002.62,6.0,0,0,0,1,0,0,1,0,0,0,1,3,Cloudy
-9.0,68,15.5,83.0,995.49,4.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
37.0,109,21.0,94.0,994.49,3.5,0,0,0,1,0,1,0,0,0,0,1,11,Rainy
-1.0,96,3.5,76.0,980.9,4.0,0,0,0,1,0,0,0,1,0,1,0,0,Snowy
26.0,65,2.0,34.0,1011.74,7.0,0,0,0,1,1,0,0,0,0,0,1,4,Cloudy
10.0,78,8.5,60.0,1000.02,2.5,0,0,1,0,0,0,1,0,0,1,0,1,Rainy
-1.0,70,2.0,57.0,982.76,4.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
21.0,74,12.0,33.0,1010.11,7.5,0,0,0,1,0,0,1,0,1,0,0,2,Cloudy
23.0,83,6.0,56.0,1000.16,2.5,0,0,1,0,0,0,1,0,0,0,1,0,Rainy
26.0,74,8.5,61.0,994.22,2.0,0,0,0,1,0,1,0,0,0,0,1,2,Rainy
31.0,61,0.5,33.0,1009.13,8.0,0,0,1,0,0,1,0,0,1,0,0,3,Cloudy
12.0,70,18.0,97.0,995.36,4.0,0,0,1,0,0,1,0,0,1,0,0,0,Rainy
13.0,55,7.5,18.0,1009.51,8.0,0,0,1,0,0,0,1,0,0,0,1,1,Cloudy
12.0,94,19.0,56.0,1003.53,3.5,0,0,0,1,1,0,0,0,1,0,0,2,Rainy
4.0,69,8.5,75.0,998.4,4.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
2.0,75,7.5,99.0,997.93,3.0,0,0,1,0,0,0,0,1,0,0,1,7,Snowy
38.0,68,8.5,16.0,1013.57,5.5,1,0,0,0,0,1,0,0,0,0,1,5,Sunny
34.0,91,14.0,95.0,1000.64,5.0,0,0,1,0,0,0,0,1,0,1,0,3,Rainy
30.0,20,2.5,15.0,1018.98,6.0,1,0,0,0,0,1,0,0,1,0,0,5,Sunny
-8.0,81,10.0,75.0,991.05,1.0,0,0,1,0,0,0,0,1,0,1,0,8,Snowy
21.0,26,2.5,3.0,1011.68,5.0,1,0,0,0,0,0,1,0,0,0,1,8,Sunny
-4.0,87,14.5,68.0,992.78,4.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
-10.0,95,18.5,58.0,984.49,3.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
42.0,50,1.0,11.0,1022.88,5.5,1,0,0,0,1,0,0,0,1,0,0,11,Sunny
-1.0,60,10.0,50.0,992.7,1.0,0,0,0,1,0,0,0,1,0,0,1,0,Snowy
-9.0,92,5.0,69.0,986.51,2.5,0,0,0,1,0,0,0,1,0,0,1,0,Snowy
17.0,73,7.0,45.0,1018.89,5.5,0,0,0,1,0,0,1,0,0,1,0,2,Cloudy
41.0,22,0.5,10.0,1016.47,7.5,1,0,0,0,0,0,0,1,1,0,0,5,Sunny
-6.0,73,6.5,92.0,980.75,1.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
-4.0,92,18.5,70.0,982.16,4.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
25.0,60,1.0,39.0,1009.34,7.0,0,0,1,0,0,0,0,1,0,0,1,3,Cloudy
3.0,64,2.5,78.0,989.12,2.0,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
38.0,47,1.5,8.0,1017.81,9.5,1,0,0,0,0,1,0,0,0,0,1,7,Sunny
3.0,68,6.0,82.0,988.65,4.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
21.0,64,8.5,80.0,1008.45,2.0,0,0,1,0,0,1,0,0,0,1,0,0,Rainy
28.0,69,7.5,59.0,1011.17,3.0,0,0,1,0,0,0,0,1,1,0,0,3,Rainy
21.0,68,4.5,0.0,1017.24,8.0,1,0,0,0,0,1,0,0,0,1,0,7,Sunny
17.0,68,10.0,44.0,1007.36,8.0,0,0,0,1,0,1,0,0,0,1,0,4,Cloudy
11.0,59,8.5,15.0,1011.92,7.5,0,0,1,0,0,0,0,1,0,0,1,2,Cloudy
34.0,96,10.0,62.0,1009.23,2.5,0,0,1,0,0,0,1,0,0,1,0,3,Rainy
30.0,71,9.5,45.0,1003.98,5.0,0,0,0,1,0,0,0,1,0,0,1,4,Cloudy
28.0,32,5.0,2.0,1028.19,9.5,1,0,0,0,0,0,1,0,0,1,0,10,Sunny
21.0,67,9.0,88.0,1013.69,4.0,0,0,0,1,0,0,0,1,0,0,1,1,Rainy
20.0,58,7.5,2.0,1011.32,6.0,1,0,0,0,1,0,0,0,0,0,1,10,Sunny
27.0,81,17.5,82.0,1028.49,11.5,1,0,0,0,0,0,0,1,0,0,1,4,Sunny
28.0,48,8.0,15.0,1016.3,7.0,1,0,0,0,1,0,0,0,1,0,0,9,Sunny
25.0,53,4.0,6.0,1024.05,8.0,1,0,0,0,0,1,0,0,0,0,1,11,Sunny
28.0,30,8.0,12.0,1021.11,6.0,0,0,0,1,0,1,0,0,0,1,0,7,Sunny
37.0,95,5.5,78.0,1002.44,8.5,0,0,0,1,1,0,0,0,0,0,1,3,Cloudy
1.0,95,9.5,75.0,988.27,5.0,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
28.0,54,0.0,28.0,1002.12,6.0,0,0,1,0,0,1,0,0,1,0,0,3,Cloudy
34.0,38,5.0,13.0,1021.71,7.0,1,0,0,0,0,0,0,1,1,0,0,10,Sunny
25.0,64,6.0,34.0,1004.09,7.0,0,0,0,1,1,0,0,0,0,0,1,1,Cloudy
22.0,65,13.0,31.0,1016.64,6.5,0,0,0,1,0,0,1,0,0,0,1,4,Cloudy
36.0,54,3.5,9.0,1023.47,7.0,1,0,0,0,0,0,0,1,1,0,0,7,Sunny
28.0,65,13.0,86.0,1006.89,2.5,0,0,0,1,1,0,0,0,1,0,0,2,Rainy
1.0,80,12.0,67.0,980.94,4.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
30.0,25,8.5,4.0,1023.11,9.5,1,0,0,0,0,0,0,1,0,1,0,8,Sunny
20.0,41,2.5,11.0,1014.53,6.0,1,0,0,0,1,0,0,0,1,0,0,10,Sunny
22.0,74,0.5,39.0,1017.46,7.0,0,0,0,1,0,0,0,1,0,0,1,3,Cloudy
-4.0,81,2.0,81.0,993.59,2.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
23.0,66,11.0,23.0,1017.69,5.0,0,0,1,0,0,0,0,1,0,1,0,2,Cloudy
27.0,53,2.0,8.0,1028.55,9.5,0,0,0,1,0,1,0,0,0,1,0,7,Sunny
-4.0,98,0.5,54.0,985.51,3.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
32.0,66,13.0,21.0,1006.06,7.0,0,0,0,1,0,0,1,0,0,1,0,3,Cloudy
24.0,23,9.0,18.0,1020.46,7.0,1,0,0,0,0,0,0,1,1,0,0,7,Sunny
2.0,61,19.5,85.0,996.86,3.0,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
3.0,72,15.5,96.0,997.0,2.5,0,0,0,1,0,0,0,1,0,0,1,0,Snowy
28.0,92,19.5,78.0,1017.8,2.0,0,0,1,0,1,0,0,0,1,0,0,2,Rainy
28.0,86,14.0,70.0,1013.96,2.5,0,0,1,0,0,0,1,0,1,0,0,3,Rainy
-6.0,99,14.0,72.0,984.73,4.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
23.0,77,13.0,48.0,1018.23,8.5,0,0,0,1,0,0,0,1,0,1,0,3,Cloudy
-4.0,96,20.5,76.0,992.65,2.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
-9.0,86,25.0,85.0,982.06,2.5,0,0,1,0,0,0,0,1,0,0,1,10,Snowy
32.0,64,15.5,96.0,1019.47,3.5,0,0,1,0,1,0,0,0,0,0,1,0,Rainy
-10.0,86,19.5,79.0,991.64,2.0,0,0,0,1,0,0,0,1,0,0,1,0,Snowy
28.0,63,4.5,18.0,1013.83,8.5,0,0,0,1,1,0,0,0,0,1,0,11,Sunny
28.0,71,20.0,59.0,998.86,1.5,0,0,1,0,0,0,0,1,0,0,1,3,Rainy
12.0,99,18.0,65.0,1010.8,1.5,0,0,1,0,0,0,0,1,0,1,0,1,Rainy
4.0,78,9.0,79.0,983.75,5.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
25.0,54,12.0,49.0,1003.54,5.0,0,0,1,0,0,0,0,1,1,0,0,4,Cloudy
32.0,73,5.5,73.0,1005.24,2.5,0,0,0,1,0,0,0,1,0,1,0,2,Rainy
33.0,36,9.0,0.0,1020.17,9.5,0,0,0,1,0,0,1,0,0,1,0,11,Sunny
-6.0,93,2.5,89.0,996.32,2.0,0,0,0,1,0,0,0,1,0,0,1,1,Snowy
31.0,56,7.5,49.0,1015.65,7.0,0,0,0,1,0,0,0,1,0,0,1,1,Cloudy
25.0,53,10.5,39.0,1008.15,8.5,0,0,1,0,0,1,0,0,0,0,1,3,Cloudy
14.0,61,8.5,26.0,1018.16,6.5,0,0,0,1,0,1,0,0,0,0,1,4,Cloudy
33.0,63,10.0,39.0,1003.66,8.0,0,0,1,0,1,0,0,0,1,0,0,4,Cloudy
29.0,44,4.0,19.0,1023.01,9.5,1,0,0,0,0,0,0,1,0,1,0,10,Sunny
0.0,76,16.0,60.0,999.71,3.5,0,0,0,1,0,0,0,1,0,0,1,1,Snowy
34.0,79,1.5,34.0,1008.11,8.5,0,0,1,0,0,0,0,1,1,0,0,1,Cloudy
38.0,36,2.0,7.0,1024.42,10.0,1,0,0,0,0,1,0,0,0,0,1,9,Sunny
1.0,69,15.0,99.0,997.52,4.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
11.0,63,8.0,91.0,1008.25,1.5,0,0,1,0,0,0,1,0,0,0,1,0,Rainy
-5.0,79,9.5,72.0,990.42,2.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
13.0,99,18.5,70.0,1008.25,2.5,0,0,1,0,0,0,1,0,0,0,1,1,Rainy
20.0,90,17.0,75.0,1017.62,2.5,0,0,1,0,0,0,0,1,0,0,1,3,Rainy
23.0,21,9.5,12.0,1015.87,7.0,0,0,0,1,0,0,1,0,1,0,0,6,Sunny
25.0,40,9.5,14.0,1026.38,7.5,1,0,0,0,1,0,0,0,0,1,0,6,Sunny
42.0,56,8.0,14.0,1015.38,7.0,0,0,0,1,1,0,0,0,0,1,0,7,Sunny
22.0,42,4.0,8.0,1028.58,8.0,1,0,0,0,0,1,0,0,1,0,0,8,Sunny
1.0,98,19.0,54.0,997.26,2.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
27.0,78,8.0,21.0,1019.21,6.5,0,0,0,1,1,0,0,0,1,0,0,2,Cloudy
39.0,46,2.0,12.0,1014.9,9.5,1,0,0,0,0,0,0,1,0,0,1,8,Sunny
26.0,98,12.0,63.0,1008.53,2.5,0,0,0,1,0,0,0,1,1,0,0,3,Rainy
27.0,89,8.0,85.0,1018.88,9.0,0,0,0,1,0,1,0,0,1,0,0,5,Sunny
-5.0,92,9.0,84.0,998.06,4.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
2.0,71,10.0,59.0,997.45,2.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
19.0,64,5.5,27.0,1003.31,8.0,0,0,0,1,1,0,0,0,0,1,0,2,Cloudy
24.0,66,1.0,12.0,1022.17,10.0,1,0,0,0,1,0,0,0,1,0,0,9,Sunny
41.0,103,24.0,93.0,1009.0,11.0,0,0,1,0,1,0,0,0,0,1,0,6,Cloudy
10.0,79,7.0,34.0,1019.41,7.0,0,0,1,0,0,0,1,0,1,0,0,1,Cloudy
30.0,54,12.0,35.0,1017.78,6.0,0,0,0,1,1,0,0,0,0,0,1,1,Cloudy
36.0,36,3.0,16.0,1015.2,9.5,1,0,0,0,0,1,0,0,1,0,0,11,Sunny
12.0,69,8.0,34.0,1010.99,7.0,0,0,0,1,1,0,0,0,0,1,0,4,Cloudy
27.0,66,8.5,23.0,1017.97,7.5,0,0,1,0,0,1,0,0,1,0,0,4,Cloudy
29.0,70,10.0,29.0,1004.78,7.5,0,0,1,0,0,1,0,0,0,1,0,4,Cloudy
0.0,73,16.0,76.0,985.73,3.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
-6.0,94,7.0,92.0,980.64,2.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
27.0,87,18.5,63.0,992.66,1.0,0,0,1,0,0,0,1,0,0,1,0,2,Rainy
-7.0,76,7.5,68.0,981.83,3.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
28.0,69,9.0,31.0,1006.99,5.0,0,0,1,0,0,1,0,0,1,0,0,4,Cloudy
27.0,55,10.0,10.0,1011.66,9.0,1,0,0,0,0,0,0,1,0,1,0,6,Sunny
-2.0,96,14.0,59.0,994.55,4.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
38.0,58,2.0,15.0,1020.46,9.5,0,0,0,1,1,0,0,0,0,1,0,5,Sunny
-5.0,60,9.5,95.0,995.4,5.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
-5.0,77,0.5,93.0,985.06,4.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
22.0,72,1.5,46.0,1012.43,5.5,0,0,0,1,1,0,0,0,1,0,0,4,Cloudy
